coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Mar 02 21:22:22 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.2335E+18,92006,1.23414E+18,fannychoir,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When I was in Korea I got an ear infection and had to go to the doctor. 

Doctor: It’s too bad you’re not a citizen so you can’t access the national health insurance. Otherwise this would cost $5 😢

Me: So how much does it cost?

Doctor: $15 😢 https://t.co/LsLbDRrwir",https://twitter.com/T_Johnso/status/1234589890110685184,Fri May 16 19:20:10 +0000 2014,2499655928,FALSE,,34768,305,567,3,"Ellenwood, GA",Tv~Johnny,T_Johnso,15025,,http://jayenewton.com/,FALSE
,Mon Mar 02 21:22:23 +0000 2020,,,,0,1.23459E+18,,,,en,,,,82,1.23459E+18,MSNBC,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","4 new coronavirus deaths reported in Washington state on Monday, bringing the total in the state to 6, authorities say.

https://t.co/RRfxCuAigH",https://twitter.com/sissytedi/status/1234589897530466304,Mon Feb 12 00:25:36 +0000 2018,9.62845E+17,FALSE,"Property of the Great Mistress Erika .i serve the great Mistress Erika and the LDW the Mistress's of the enchantrix empire ,sub,love to be Dominated .pussy free",32190,960,1511,0,syracuse ny,sissytedi,sissytedi,131385,,,FALSE
,Mon Mar 02 21:22:18 +0000 2020,,,https://twitter.com/MrDarkWolfe/status/1234581790624337920,2,1.23459E+18,,,,en,,FALSE,1.23458E+18,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trump gets it, then blames Hillary or Barack... https://t.co/nqqEBezkfY",https://twitter.com/DiJohnson15/status/1234589877296959488,Sat Jun 23 23:57:17 +0000 2018,1.01067E+18,FALSE,"Disabled Navy vet, Gran-Gran has lost her filters. Came for the food, stayed for the revolution. Part of the immune Herd. Buh Bye, Donnie. #PardonRealityWinner",209419,12478,10528,9,"Oregon, USA","Di, LeftCoastUSA🌊#PardonRealityWinner",DiJohnson15,112965,,,FALSE
,Mon Mar 02 21:22:19 +0000 2020,coronavirus,,,0,1.23459E+18,,,,en,,,,7,1.23458E+18,RepKirkpatrick,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Trump Administration’s request for emergency #coronavirus funding is woefully insufficient to protect Americans. Significantly more resources are needed to fully address this emergency.

In the meantime, the CDC suggests these steps: https://t.co/gnEfAqRxhj",https://twitter.com/Dalessandro4AZ/status/1234589879402549248,Tue Jan 10 15:07:14 +0000 2012,460247031,FALSE,"Arizona State Representative Legislative District 2.  Part of Pima & all Santa Cruz.  Advocate for PUBLIC education, clean energy & equity",40933,2457,1271,95,Sahuarita,Representative Andrea Dalessandro,Dalessandro4AZ,45884,,http://www.dalessandroforLD2House.com,FALSE
,Mon Mar 02 21:22:22 +0000 2020,,,,0,1.23459E+18,,,,en,,,,67,1.23458E+18,RawStory,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Economist who predicted 2008 crash says coronavirus will send Donald Trump’s 2020 campaign down in flames https://t.co/UCrMTnhNzq,https://twitter.com/ArmedFreedom/status/1234589891167690752,Thu Apr 28 17:39:16 +0000 2011,289454772,FALSE,"Integrity - Dignity - Democracy 
#TheResistanceRises

We Must End This Uncivil War
 $SherryAnnSteele ♤♡♢♧",49883,626,499,3,"Chattanooga, TN",Goddess Columbia💫,ArmedFreedom,52469,,http://mellowskymoney.com,FALSE
,Mon Mar 02 21:22:17 +0000 2020,,,,0,1.23459E+18,,,,en,,,,368,1.23458E+18,SenWarren,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The time for the Trump admin to prepare for the coronavirus outbreak should've been months ago &amp; we can’t afford to waste more time. I’ll keep using every tool in my toolbox as a US Senator to make sure our federal govt has an effective response to this public health crisis.,https://twitter.com/AmyAyers16/status/1234589872146522112,Tue Dec 04 07:09:55 +0000 2012,988226695,FALSE,"WVU fan, Washington Football Team, Love football and basketball. Unapologetically liberal. Mom. Want a better America!",487377,5730,5585,70,Virginia ,rabidwvufan🌊,AmyAyers16,774683,,,FALSE
,Mon Mar 02 21:22:19 +0000 2020,,,,0,1.23459E+18,,,,en,,,,46128,1.23416E+18,yumcoconutmilk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I really hate this country. $3,000 to get tested for the coronavirus, bc they wanted to reject the WHO’s test so they could make money. And the test doesn’t even work. 

This country is so fucking evil, at its core. Beyond rotten. Absolutely disintegrated by depravity",https://twitter.com/nanaserwaa1/status/1234589877846577152,Fri Jul 22 21:29:03 +0000 2011,340542229,FALSE,"Understand that life is a roller coaster and in order to win at it , you must believe you are an extraordinary being. 😇",52796,229,1355,0,"Texas, USA",Nana tha Goat,nanaserwaa1,10197,,,FALSE
,Mon Mar 02 21:22:22 +0000 2020,,,,0,1.23459E+18,,,,en,,,,18,1.23447E+18,MalcolmOutLoud,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every single one of the Democrats is Politicizing the Coronavirus, willfully and despicably lying to the American people, for the sole purpose of hurting President Trump without an iota of regards for the welfare and safety of Americans.",https://twitter.com/life_elevated/status/1234589891134050304,Sat May 07 07:12:10 +0000 2011,294484059,FALSE,,54200,3714,4286,5,USA,Corey Westover,life_elevated,38368,,,FALSE
,Mon Mar 02 21:22:23 +0000 2020,,https://twitter.com/pan_2kiez/status/1234508486626566144/photo/1,,0,1.23459E+18,,,,th,,FALSE,,3879,1.23451E+18,pan_2kiez,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",หรือแจยอนจะพับใส่กระเป๋าได้จริงๆ ตัวอ่อนมาก 555555 https://t.co/Y2YqkJUlRZ,https://twitter.com/maitongtamwakai/status/1234589895219273728,Sat Apr 02 17:03:19 +0000 2011,276098653,FALSE,put yourself in someone elses shoes,4559,221,294,4,,エムチャー,maitongtamwakai,186176,,,FALSE
,Mon Mar 02 21:22:22 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23343E+18,2851,1.23415E+18,AstroKatie,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","The structure of US society will make COVID-19 much worse than it has to be. Many people, especially in industries like food service, can’t take sick days without losing pay or their jobs. Many avoid medical treatment for fear of crushing debt or inability to pay. Perfect storm. https://t.co/pGG1asYTut",https://twitter.com/ExplodingLemur/status/1234589894074228736,Sun Mar 08 20:54:48 +0000 2009,23353087,FALSE,"Infosec, ham radio, hardware hacks, puns, RC pilot, PC gamer, retro PC builder, zombie hunter, scifi reader, servant to a cat and dog, views are my own. He/him",1045,1124,477,36,"Seattle, WA",Nick 🦇🕸🖤🖖,ExplodingLemur,21441,,http://blog.explodinglemur.org,FALSE
,Mon Mar 02 21:22:22 +0000 2020,,,https://www.bizjournals.com/sanfrancisco/news/2020/03/02/coronavirus-covid-19-george-scangos-bio-vir.html,0,1.23459E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Biotech industry trade group picks S.F. CEO to lead attack on coronavirus https://t.co/kNMHCCTtIX via @SFBusinessTimes,https://twitter.com/BalletArt3/status/1234589890848772096,Wed Mar 06 06:03:36 +0000 2019,1.10317E+18,TRUE,Artist painting 80's Gianni Versace Italian waterfall style Ballerinas of S.F Ballerina pics in Oil.,2887,42,92,0,"Reno, NV",Ballet Art,BalletArt3,1166,,,FALSE
,Mon Mar 02 21:22:18 +0000 2020,coronavirus,,,0,1.23459E+18,,,,en,,,,24,1.23458E+18,AltSpaceForce1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Not so fun fact:
Did you know that people arriving in Newark NJ from such #coronavirus hot spots as Italy are Not being screened - at all. No questions about health. No symptom checks. Certainly no biological testing.",https://twitter.com/Lauremari2/status/1234589874688151552,Sun Jul 18 09:16:15 +0000 2010,168075186,FALSE,"#AltFam #AltGov 
Blocked by @DrDavidDuke & @DLoesch
#DAT
#DisasterAssistTeam
#TeamPelosi
#CA39",236307,6797,7634,22,"Fullerton, CA",Rogue_Laure 💙 🇺🇸 💙,Lauremari2,106459,,,FALSE
,Mon Mar 02 21:22:20 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23454E+18,442,1.23459E+18,DearAuntCrabby,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When do you think about it, this comment by Trump could be on just about any topic. There's absolutely no detail. https://t.co/3hSikaxcVj",https://twitter.com/jason4e/status/1234589881957048320,Sun Nov 18 17:38:33 +0000 2012,955906094,FALSE,"US Embassy Moscow, USSR 91-93 #IBEW Electrician. Pepaw. Fisherman. Houston Fan. Severe TBI~Coma survivor #TrumpRussia #Resistance #PutinsBitch",39932,6914,6652,232,"Hank’s Creek, Texas",Jason,jason4e,200275,,,FALSE
,Mon Mar 02 21:22:21 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23447E+18,4237,1.23457E+18,tedlieu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dear @realDonaldTrump: Your Administration botched the initial coronavirus testing with faulty tests and limited the number of tests with overly restrictive test criteria.

You then used the lack of data to mislead the American people into believing you did a good job. Shameful. https://t.co/hv29cYh51v",https://twitter.com/CeaJanet/status/1234589887073906688,Sat Feb 23 23:23:08 +0000 2013,1213954045,FALSE,May have been the losing side. Still not convinced it was the wrong one. RESIST,635828,1439,2716,4,"Hillsboro, OR",I aim to misbehave,CeaJanet,343045,,,FALSE
,Mon Mar 02 21:22:17 +0000 2020,,,,0,1.23459E+18,,,,en,,,,46128,1.23416E+18,yumcoconutmilk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I really hate this country. $3,000 to get tested for the coronavirus, bc they wanted to reject the WHO’s test so they could make money. And the test doesn’t even work. 

This country is so fucking evil, at its core. Beyond rotten. Absolutely disintegrated by depravity",https://twitter.com/reymesiascaw/status/1234589872817610752,Mon May 13 16:48:45 +0000 2019,1.12798E+18,FALSE,,49523,446,2435,0,"Calgary, Alberta",Kenny Omega Ⓥ,reymesiascaw,3866,,,FALSE
,Mon Mar 02 21:22:21 +0000 2020,coronavirus,,,0,1.23459E+18,,,,en,,,,1041,1.23351E+18,UCSFChildrens,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Handwashing helps stop the spread of #coronavirus and other illnesses. Make sure kids know good handwashing habits to keep them healthy! One tip: Hum the ""Happy birthday"" song twice to make sure you're washing for 20 seconds. More from @CDCgov: https://t.co/eScUOTmpiK https://t.co/qvPzm0e4tx",https://twitter.com/AMelissa_116/status/1234589887694876672,Mon Jan 02 06:14:04 +0000 2012,452752668,FALSE,28,8594,103,142,1,New Jersey ,Melissa,AMelissa_116,12378,,,FALSE
,Mon Mar 02 21:22:27 +0000 2020,,,,0,1.23459E+18,,,,en,,,,46128,1.23416E+18,yumcoconutmilk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I really hate this country. $3,000 to get tested for the coronavirus, bc they wanted to reject the WHO’s test so they could make money. And the test doesn’t even work. 

This country is so fucking evil, at its core. Beyond rotten. Absolutely disintegrated by depravity",https://twitter.com/codymcneese/status/1234589912042594304,Wed Jul 18 04:14:40 +0000 2012,702335240,FALSE,"Expect Nothing, Accept Everything",11679,375,497,0,"Colorado, USA",BodaciousBodie,codymcneese,8026,,,FALSE
,Mon Mar 02 21:22:29 +0000 2020,coronavirus,,https://news.delta.com/delta-waives-change-fees-international-travel-due-coronavirus-concerns,0,1.23459E+18,,,,en,,FALSE,,50,1.23459E+18,DeltaNewsHub,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@Delta waives change fees for international travel due to #coronavirus concerns https://t.co/Hd1y6bQZEj,https://twitter.com/dl082167/status/1234589920527863808,Mon Feb 16 11:28:36 +0000 2009,20978117,FALSE,"Atlanta based business travel industry professional, proud Mom of the 3 best kids ever, die hard 49er fan...",4384,314,822,13,Atlanta GA,Donna Lehman,dl082167,3006,,,FALSE
,Mon Mar 02 21:22:29 +0000 2020,,,,3,1.23459E+18,typicalkemo,1.23459E+18,1.07623E+18,ar,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@typicalkemo عندي فضول اعرف شو القصة بس تمام
اتوقع في منو صح",https://twitter.com/otha1612/status/1234589922645946368,Sat May 03 11:06:05 +0000 2014,2475331975,FALSE,"Kfs dental student
Level 4",7197,702,556,0,"Kafr El Shikh, Egypt",عثة 🍉,otha1612,9557,,,FALSE
,Mon Mar 02 21:22:27 +0000 2020,CoronaOutbreak,,,0,1.23459E+18,,,,en,,,1.23449E+18,533,1.2345E+18,DrDooleyMD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#CoronaOutbreak will spread b/c people can’t afford testing , we don’t have enough tests, and we don’t give people guaranteed time off work.   

Vote #BernieSanders for guaranteed health care, childcare &amp; paid leave. https://t.co/AutUodl8o6",https://twitter.com/laureennjackson/status/1234589913040945152,Wed Aug 07 02:28:48 +0000 2019,1.15893E+18,FALSE,I love Ernest & Ava Elena Lynn 💗,3021,126,298,0,"San Antonio, TX",lauren ashley 🦋,laureennjackson,3068,,,FALSE
,Mon Mar 02 21:22:29 +0000 2020,,,https://www.rawstory.com/2020/03/fox-news-concerns-over-spread-of-coronavirus-at-charlotte-trump-rally/,0,1.23459E+18,,,,en,,FALSE,,373,1.23459E+18,TeaPainUSA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The most dangerous thing spread at a MAGA rally is hate.

https://t.co/R6zOsaTdRX",https://twitter.com/lightningwincup/status/1234589919533764608,Sat Sep 24 19:26:10 +0000 2011,379329737,FALSE,"Huge hockey fan. Go Bolts, preschool teacher and lover of pets and all animals. Love Hashtag war's #Resist #hatetrump",145198,8732,9147,27,"Tampa,  FL",Bolts Rule,lightningwincup,134382,,,FALSE
,Mon Mar 02 21:22:26 +0000 2020,,,,0,1.23459E+18,,,,en,,,,283,1.23459E+18,AP,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BREAKING: Dow Jones surges more than 1,200 points on hopes that central banks will act to shelter global economy from coronavirus. https://t.co/cvJgPVCSbA",https://twitter.com/dennisseid/status/1234589909513646080,Thu Jul 30 19:43:36 +0000 2009,61578967,FALSE,Covering business in Northeast Mississippi for the Daily Journal like nobody else. MState grad 1991. Opinions are my own.,2538,2242,490,52,"Tupelo, Mississippi",Dennis Seid,dennisseid,11056,,http://www.djournal.com,FALSE
,Mon Mar 02 21:22:28 +0000 2020,coronavirus,,,0,1.23459E+18,,,,en,,,,16005,1.23455E+18,RepSwalwell,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My office just received a call from a constituent who yelled, “I’m not falling for the Democrat #coronavirus hoax.” President @realDonaldTrump, it’s imperative people take this seriously. Your words are giving them the impression that it’s not serious. You must do better.",https://twitter.com/deonworldwide/status/1234589915230457856,Mon Apr 14 14:13:46 +0000 2014,2484269446,FALSE,Navy Vet.....independent...small business owner...BLM..Resist Hate..,37368,3126,3989,4,"Pennsylvania, USA",Deon,deonworldwide,38471,,,FALSE
,Mon Mar 02 21:22:27 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23458E+18,28,1.23459E+18,jljacobson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@ewarren has been doing the work necessary on Coronavirus FOR MONTHS. MONTHS ON END. This is the work of government. This is what has to get done. 

https://t.co/JJU39jb1Pv",https://twitter.com/jlgoldmankeen/status/1234589912839507968,Thu Mar 18 14:36:32 +0000 2010,124181508,FALSE,Litigator & First Amendment lawyer. Citizen. Progressive. Voter.,196122,815,892,4,"Seattle, WA",Jessica Goldman,jlgoldmankeen,22195,,https://summitlaw.com/,FALSE
,Mon Mar 02 21:22:28 +0000 2020,,,,0,1.23459E+18,,,,en,,,,242,1.23449E+18,WallaceRitchie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HeidiNBC “We have total of 15 people, pretty soon at only 5 people then we could be just at 1 or 2 people, and the 15 in couple of days is going to be down to 0. So we've done a tremendous job.”

-Donald Trump, 4 days ago

There are now 89 cases of #coronavirus in the US with 2 deaths.",https://twitter.com/mayfairemoonB/status/1234589918069952512,Sun Jan 03 03:16:07 +0000 2010,101381642,FALSE,Corsetmaker. Designer. Madwoman.    (she/her),100680,1053,1034,39,"Philadelphia, PA",MayFaire Moon Backstage,mayfairemoonB,79066,,http://www.mayfairemoon.com,FALSE
,Mon Mar 02 21:22:28 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23429E+18,2208,1.23445E+18,NaomiAKlein,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You left thousands of poor New Yorkers in public housing in the cold dark for weeks. A volunteer army called Occupy Sandy had to do your job after the storm. Stop using crisis to play the big daddy. https://t.co/sRBQZPU1DW,https://twitter.com/fidelioscabinet/status/1234589915456974848,Mon Dec 12 17:07:14 +0000 2011,435078747,FALSE,Extremely cranky individual with more books than the structure of dwelling can support. Actively blocking annoying spam advertisers since 2012.,16139,896,3067,0,"Nashville, TN",fidelio,fidelioscabinet,172146,,,FALSE
,Mon Mar 02 21:22:25 +0000 2020,coronavirus,,,0,1.23459E+18,,,,en,,,,86,1.23451E+18,IndivisibleTeam,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As the #coronavirus spreads, there are steps Indivisibles can take to hold the Trump admin accountable in addressing the outbreak. Right now, Congress is working to prepare emergency funding to support these efforts. https://t.co/7aMFFDfcmG",https://twitter.com/IndivisibleMD/status/1234589904463630336,Sat Jan 07 02:14:48 +0000 2017,8.17555E+17,FALSE,"Source for national breaking news, updates on MD’s members of congress, and a spotlight on the work being done by Indivisible groups across Maryland.",59217,2548,522,71,"Maryland, USA",Indivisible MD,IndivisibleMD,89774,,,FALSE
,Mon Mar 02 21:22:27 +0000 2020,coronavirus,https://twitter.com/dfoy2/status/1234589914181853184/photo/1,,7,1.23459E+18,,,,en,,FALSE,,5,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saw this on Facebook.

#coronavirus https://t.co/NMuU1uhOGq",https://twitter.com/dfoy2/status/1234589914181853184,Tue Dec 27 00:06:40 +0000 2011,447509552,FALSE,"Experienced Health & Safety Professional.
Committed to practical sensible safety.
Views are my own 
CFIOSH FIIRSM",51777,9459,9311,286,Southport,Dave Foy CFIOSH FIIRSM,dfoy2,84071,,,FALSE
,Mon Mar 02 21:22:30 +0000 2020,,,,0,1.23459E+18,,,,en,,,,2230,1.23458E+18,SenWarren,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We need to make sure that the Trump administration is effectively responding to the coronavirus outbreak. That’s why I wanted to recap some of the work my office has done over the past few weeks to hold this administration accountable to the American people:,https://twitter.com/jlgoldmankeen/status/1234589925212737536,Thu Mar 18 14:36:32 +0000 2010,124181508,FALSE,Litigator & First Amendment lawyer. Citizen. Progressive. Voter.,196122,815,892,4,"Seattle, WA",Jessica Goldman,jlgoldmankeen,22195,,https://summitlaw.com/,FALSE
,Mon Mar 02 21:22:24 +0000 2020,,,,0,1.23459E+18,,,,en,,,,186,1.2343E+18,Bellatrixx2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Do all democrats want “millions to die,” or just some? I’m a Democrat; I don’t want anybody to die. Do you?

Do we want other Dems to die, or just Republicans? Is the virus party-specific?

We’re people, not labels.

#wtpEBRC
#wtp2020
@wtp__2020 
 https://t.co/roYNFFrVUl",https://twitter.com/ajgma/status/1234589901129015296,Sun Aug 30 19:18:59 +0000 2009,70191069,FALSE,"A lover of life...Liberty and the 
pursuit of happiness.I am my brothers keeper
#theRevolution #DSA #justicedemocrat.#fightclub. #NOTMEUS.  Bernie 2020",430858,6043,6543,7,"Apache Junction, AZ",Sharon B. #NOTMEUS,ajgma,605111,,,FALSE
